"","PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Transported","PassengerGroup","PassengerNumInGroup","CabinPlatform","CabinNumber","CabinSide","amountSpent"
"6108","6448_01","Earth",FALSE,"TRAPPIST-1e",40,FALSE,0,0,433,343,0,FALSE,"6448","01","F",1230,"S",776
"6109","6449_01","Mars",FALSE,"TRAPPIST-1e",18,FALSE,0,0,0,0,0,FALSE,"6449","01","E",430,"S",0
"6110","6449_02","Mars",FALSE,"TRAPPIST-1e",36,FALSE,636,0,168,1795,0,FALSE,"6449","02","F",1231,"S",2599
"6111","6450_01","Europa",FALSE,"TRAPPIST-1e",23,FALSE,0,596,57,259,4666,FALSE,"6450","01","C",200,"P",5578
"6112","6450_02","Europa",TRUE,"55 Cancri e",42,FALSE,0,0,0,0,0,TRUE,"6450","02","C",200,"P",0
"6114","6452_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,854,11,0,0,TRUE,"6452","01","F",1336,"P",865
"6115","6452_02","Earth",FALSE,"TRAPPIST-1e",12,FALSE,219.598890210067,0,0,0,0,TRUE,"6452","02","G",1044,"P",219.598890210067
"6116","6452_03","Earth",TRUE,"TRAPPIST-1e",2,FALSE,0,0,0,0,0,TRUE,"6452","03","G",1044,"P",0
"6117","6453_01","Earth",FALSE,"PSO J318.5-22",28,FALSE,0,7,17,0,1724,FALSE,"6453","01","G",1045,"P",1748
"6118","6454_01","Earth",TRUE,"TRAPPIST-1e",44,FALSE,0,0,0,0,285.502841284525,TRUE,"6454","01","G",1046,"P",285.502841284525
"6119","6455_01","Europa",FALSE,"TRAPPIST-1e",26,FALSE,0,3818,0,1877,136,FALSE,"6455","01","D",203,"P",5831
"6121","6457_01","Earth",FALSE,"55 Cancri e",28,FALSE,219.598890210067,728,0,0,82,TRUE,"6457","01","F",1337,"P",1029.59889021007
"6122","6458_01","Mars",FALSE,"TRAPPIST-1e",14,FALSE,0,0,0,0,0,FALSE,"6458","01","E",431,"S",0
"6123","6459_01","Earth",TRUE,"TRAPPIST-1e",14,FALSE,0,0,0,0,0,FALSE,"6459","01","G",1047,"P",0
"6124","6461_01","Earth",FALSE,"TRAPPIST-1e",28,FALSE,0,602,0,115,0,TRUE,"6461","01","F",1232,"S",717
"6125","6462_01","Mars",TRUE,"TRAPPIST-1e",27,FALSE,0,0,0,0,0,TRUE,"6462","01","F",1233,"S",0
"6126","6462_02","Mars",FALSE,"TRAPPIST-1e",21,FALSE,899,1,1686,13,0,TRUE,"6462","02","F",1233,"S",2599
"6127","6463_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,1256,2,8,1530,0,FALSE,"6463","01","F",1234,"S",2796
"6128","6464_01","Earth",FALSE,"PSO J318.5-22",18,FALSE,22,0,20,596,5,FALSE,"6464","01","F",1338,"P",643
"6129","6468_01","Mars",TRUE,"TRAPPIST-1e",24,FALSE,0,0,0,0,0,TRUE,"6468","01","F",1339,"P",0
"6130","6468_02","Mars",TRUE,"TRAPPIST-1e",8,FALSE,0,0,0,0,0,TRUE,"6468","02","F",1339,"P",0
"6131","6468_03","Mars",TRUE,"TRAPPIST-1e",36,FALSE,0,0,0,0,0,FALSE,"6468","03","E",411,"P",0
"6132","6468_04","Mars",FALSE,"TRAPPIST-1e",32,TRUE,1179,0,4,0,0,FALSE,"6468","04","D",204,"P",1183
"6133","6470_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,14,614,0,160,0,FALSE,"6470","01","E",432,"S",788
"6134","6471_01","Earth",FALSE,"TRAPPIST-1e",12,FALSE,0,0,0,0,0,TRUE,"6471","01","G",1050,"S",0
"6135","6472_01","Europa",TRUE,"TRAPPIST-1e",21,FALSE,0,0,0,0,0,TRUE,"6472","01","B",250,"S",0
"6136","6472_02","Europa",TRUE,"55 Cancri e",13,FALSE,0,0,0,0,0,TRUE,"6472","02","B",250,"S",0
"6137","6473_01","Mars",TRUE,"TRAPPIST-1e",20,FALSE,0,0,0,0,0,TRUE,"6473","01","F",1236,"S",0
"6138","6475_01","Mars",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,285.502841284525,TRUE,"6475","01","F",1340,"P",285.502841284525
"6139","6477_01","Europa",FALSE,"55 Cancri e",23,FALSE,0,44,0,3452,83,FALSE,"6477","01","D",196,"S",3579
"6140","6477_02","Europa",FALSE,"55 Cancri e",17,FALSE,0,311,6,4236,557,FALSE,"6477","02","D",196,"S",5110
"6141","6478_01","Mars",FALSE,"TRAPPIST-1e",29,FALSE,1290,0,6,1,0,FALSE,"6478","01","E",412,"P",1297
"6142","6480_01","Earth",FALSE,"TRAPPIST-1e",27,FALSE,352,14,1,407,15,FALSE,"6480","01","E",433,"S",789
"6143","6481_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,89,0,795,0,3,TRUE,"6481","01","G",1052,"S",887
"6144","6482_01","Mars",FALSE,"55 Cancri e",26,FALSE,414,239,681,352,0,FALSE,"6482","01","F",1237,"S",1686
"6145","6482_02","Mars",TRUE,"TRAPPIST-1e",1,FALSE,0,0,0,0,0,TRUE,"6482","02","F",1237,"S",0
"6146","6482_03","Mars",TRUE,"TRAPPIST-1e",7,FALSE,0,0,0,0,0,TRUE,"6482","03","F",1237,"S",0
"6147","6485_01","Earth",FALSE,"55 Cancri e",78,FALSE,0,213,202,288,0,TRUE,"6485","01","F",1238,"S",703
"6148","6485_02","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,0,53,652,0,TRUE,"6485","02","G",1053,"S",705
"6149","6487_01","Earth",FALSE,"TRAPPIST-1e",26,FALSE,0,0,0,22,1030,FALSE,"6487","01","F",1343,"P",1052
"6150","6488_01","Europa",FALSE,"TRAPPIST-1e",50,FALSE,0,1663,336,1855,4,FALSE,"6488","01","A",79,"S",3858
"6151","6489_01","Earth",TRUE,"TRAPPIST-1e",16,FALSE,0,0,0,0,0,FALSE,"6489","01","G",1049,"P",0
"6152","6490_01","Europa",TRUE,"55 Cancri e",57,FALSE,0,0,0,0,0,TRUE,"6490","01","C",201,"P",0
"6153","6490_02","Europa",FALSE,"55 Cancri e",29,FALSE,0,889,0,4921,290,FALSE,"6490","02","C",201,"P",6100
"6154","6490_03","Europa",FALSE,"55 Cancri e",27,FALSE,0,6924,849,149,1166,TRUE,"6490","03","C",201,"P",9088
"6155","6490_04","Unknown",FALSE,"TRAPPIST-1e",42,FALSE,0,1972,0,108,5,TRUE,"6490","04","C",201,"P",2085
"6156","6492_01","Earth",TRUE,"PSO J318.5-22",28,FALSE,0,0,0,0,0,TRUE,"6492","01","G",1055,"S",0
"6157","6493_01","Earth",TRUE,"PSO J318.5-22",18,FALSE,0,0,0,0,0,TRUE,"6493","01","G",1050,"P",0
"6158","6494_01","Mars",FALSE,"TRAPPIST-1e",38,FALSE,1192,5,1864,4287,0,FALSE,"6494","01","F",1344,"P",7348
"6159","6500_01","Earth",FALSE,"TRAPPIST-1e",32,FALSE,1,0,0,1,785,FALSE,"6500","01","E",413,"P",787
"6160","6501_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,0,31,2076,77,0,TRUE,"6501","01","F",1240,"S",2184
"6162","6503_01","Earth",FALSE,"TRAPPIST-1e",27,FALSE,0,1,20,0,1363,FALSE,"6503","01","F",1347,"P",1384
"6163","6508_01","Earth",FALSE,"PSO J318.5-22",32,FALSE,397,0,7,182,5,FALSE,"6508","01","F",1242,"S",591
"6164","6509_01","Earth",FALSE,"PSO J318.5-22",23,FALSE,601,0,113,0,39,TRUE,"6509","01","F",1243,"S",753
"6165","6510_01","Europa",FALSE,"TRAPPIST-1e",29,FALSE,0,6,0,0,5531,FALSE,"6510","01","D",205,"P",5537
"6166","6511_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,151,6,26,0,533,FALSE,"6511","01","F",1348,"P",716
"6167","6511_02","Earth",TRUE,"TRAPPIST-1e",31,FALSE,0,0,0,0,0,FALSE,"6511","02","G",1055,"P",0
"6168","6511_03","Earth",TRUE,"55 Cancri e",0,FALSE,0,0,0,0,0,TRUE,"6511","03","G",1055,"P",0
"6169","6512_01","Europa",FALSE,"TRAPPIST-1e",2,FALSE,0,0,0,0,0,TRUE,"6512","01","A",80,"S",0
"6171","6512_03","Europa",FALSE,"TRAPPIST-1e",28,FALSE,0,3527,1,2929,2236,FALSE,"6512","03","A",80,"S",8693
"6172","6513_01","Mars",FALSE,"TRAPPIST-1e",20,FALSE,57,0,1185,0,0,FALSE,"6513","01","F",1244,"S",1242
"6173","6514_01","Europa",FALSE,"55 Cancri e",28,TRUE,19,22,2974,3603,158,FALSE,"6514","01","B",251,"S",6776
"6174","6514_02","Europa",FALSE,"TRAPPIST-1e",42,FALSE,0,6244,0,10912,4,FALSE,"6514","02","B",251,"S",17160
"6175","6517_01","Earth",FALSE,"PSO J318.5-22",32,FALSE,388,0,0,439,0,FALSE,"6517","01","F",1350,"P",827
"6176","6520_01","Earth",FALSE,"Unknown",19,FALSE,0,4,0,1785,3,FALSE,"6520","01","G",1060,"S",1792
"6177","6522_01","Earth",FALSE,"55 Cancri e",20,FALSE,0,0,715,2,0,TRUE,"6522","01","F",1245,"S",717
"6178","6523_01","Earth",TRUE,"PSO J318.5-22",20,FALSE,0,0,0,0,0,TRUE,"6523","01","F",1246,"S",0
"6180","6525_02","Earth",TRUE,"PSO J318.5-22",32,FALSE,0,0,0,0,0,TRUE,"6525","02","G",1061,"S",0
"6181","6525_03","Earth",TRUE,"TRAPPIST-1e",16,FALSE,0,0,0,0,0,TRUE,"6525","03","G",1061,"S",0
"6182","6526_01","Earth",TRUE,"TRAPPIST-1e",21,FALSE,0,0,0,0,0,TRUE,"6526","01","G",1056,"P",0
"6183","6526_02","Earth",FALSE,"55 Cancri e",12,FALSE,0,0,0,0,0,FALSE,"6526","02","G",1056,"P",0
"6184","6529_01","Earth",TRUE,"PSO J318.5-22",21,FALSE,0,0,0,0,0,TRUE,"6529","01","G",1063,"S",0
"6185","6530_01","Mars",FALSE,"TRAPPIST-1e",31,FALSE,127,76,976,118,0,FALSE,"6530","01","E",436,"S",1297
"6186","6531_01","Earth",TRUE,"55 Cancri e",18,FALSE,0,0,0,0,285.502841284525,TRUE,"6531","01","G",1064,"S",285.502841284525
"6187","6535_01","Mars",FALSE,"TRAPPIST-1e",35,FALSE,771,0,183,0,0,FALSE,"6535","01","E",415,"P",954
"6188","6539_01","Europa",FALSE,"TRAPPIST-1e",44,FALSE,0,819,835,266,4056,FALSE,"6539","01","C",242,"S",5976
"6189","6540_01","Earth",FALSE,"TRAPPIST-1e",13,FALSE,0,671,0,8,0,TRUE,"6540","01","G",1059,"P",679
"6190","6541_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,0,717,0,0,0,FALSE,"6541","01","F",1356,"P",717
"6191","6544_01","Europa",FALSE,"TRAPPIST-1e",37,FALSE,0,4616,339,2008,175,TRUE,"6544","01","C",243,"S",7138
"6193","6546_01","Earth",FALSE,"TRAPPIST-1e",34,FALSE,228,0,150,15,1,FALSE,"6546","01","G",1060,"P",394
"6194","6547_01","Mars",FALSE,"55 Cancri e",21,FALSE,861,0,310,0,0,FALSE,"6547","01","F",1358,"P",1171
"6195","6548_01","Earth",FALSE,"TRAPPIST-1e",38,FALSE,395,1035,0,0,4,TRUE,"6548","01","G",1065,"S",1434
"6196","6549_01","Mars",FALSE,"TRAPPIST-1e",31,FALSE,1979,0,2,112,0,FALSE,"6549","01","F",1251,"S",2093
"6198","6552_01","Unknown",FALSE,"TRAPPIST-1e",20,FALSE,0,564,25,158,62,FALSE,"6552","01","G",1061,"P",809
"6199","6553_01","Earth",FALSE,"PSO J318.5-22",39,FALSE,0,0,0,0,744,FALSE,"6553","01","F",1360,"P",744
"6200","6556_01","Mars",TRUE,"TRAPPIST-1e",29,FALSE,0,0,0,0,0,TRUE,"6556","01","F",1362,"P",0
"6201","6556_02","Mars",TRUE,"55 Cancri e",68,FALSE,0,0,0,0,0,TRUE,"6556","02","F",1362,"P",0
"6202","6557_01","Europa",FALSE,"55 Cancri e",38,FALSE,0,201,0,1308,4085,FALSE,"6557","01","E",417,"P",5594
"6203","6558_01","Earth",FALSE,"TRAPPIST-1e",31,FALSE,3,0,0,747,43,TRUE,"6558","01","F",1363,"P",793
"6204","6560_01","Earth",FALSE,"TRAPPIST-1e",41,FALSE,699,0,0,2,31,TRUE,"6560","01","F",1253,"S",732
"6205","6561_01","Europa",FALSE,"TRAPPIST-1e",29,FALSE,19,4900,6,6324,2056,FALSE,"6561","01","B",253,"S",13305
"6206","6561_02","Unknown",FALSE,"TRAPPIST-1e",25,FALSE,0,0,0,0,0,TRUE,"6561","02","B",253,"S",0
"6207","6562_01","Earth",FALSE,"TRAPPIST-1e",27,FALSE,0,0,23,30,815,FALSE,"6562","01","F",1364,"P",868
"6208","6563_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,0,0,845,4,470,TRUE,"6563","01","F",1254,"S",1319
"6209","6563_02","Earth",FALSE,"TRAPPIST-1e",30,FALSE,0,123,0,1,784,FALSE,"6563","02","G",1067,"S",908
"6210","6565_01","Mars",FALSE,"TRAPPIST-1e",40,FALSE,2081,1,0,0,25,FALSE,"6565","01","E",437,"S",2107
"6211","6565_02","Mars",FALSE,"TRAPPIST-1e",59,FALSE,126,0,127,11,1393,FALSE,"6565","02","F",1255,"S",1657
"6212","6567_01","Earth",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,0,FALSE,"6567","01","G",1063,"P",0
"6213","6567_02","Earth",FALSE,"TRAPPIST-1e",41,FALSE,18,425.475178241352,35,0,845,FALSE,"6567","02","F",1365,"P",1323.47517824135
"6214","6568_01","Earth",FALSE,"55 Cancri e",36,FALSE,695,425.475178241352,0,0,0,FALSE,"6568","01","F",1366,"P",1120.47517824135
"6215","6569_01","Earth",TRUE,"55 Cancri e",58,FALSE,0,425.475178241352,0,0,0,TRUE,"6569","01","G",1064,"P",425.475178241352
"6216","6570_01","Earth",FALSE,"TRAPPIST-1e",27,FALSE,0,0,0,908,0,FALSE,"6570","01","G",1068,"S",908
"6217","6572_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,4,336,304,0,FALSE,"6572","01","F",1256,"S",644
"6218","6573_01","Earth",FALSE,"TRAPPIST-1e",50,FALSE,0,896,1,0,5,TRUE,"6573","01","F",1257,"S",902
"6219","6574_01","Europa",FALSE,"TRAPPIST-1e",22,FALSE,0,335,0,818,3014,FALSE,"6574","01","A",65,"P",4167
"6220","6578_01","Mars",TRUE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,FALSE,"6578","01","E",438,"S",0
"6221","6578_02","Mars",TRUE,"TRAPPIST-1e",16,FALSE,0,0,0,0,0,TRUE,"6578","02","F",1259,"S",0
"6222","6580_01","Earth",FALSE,"TRAPPIST-1e",56,FALSE,0,605,0,179,0,FALSE,"6580","01","G",1066,"P",784
"6223","6582_01","Europa",FALSE,"55 Cancri e",25,FALSE,0,1538,97,530,35,FALSE,"6582","01","A",66,"P",2200
"6224","6583_01","Europa",FALSE,"TRAPPIST-1e",13,FALSE,0,100,12253,6,80,TRUE,"6583","01","B",254,"S",12439
"6225","6583_02","Europa",FALSE,"55 Cancri e",53,FALSE,0,2606,0,1170,0,TRUE,"6583","02","B",254,"S",3776
"6226","6585_01","Earth",TRUE,"TRAPPIST-1e",21,FALSE,0,0,0,0,0,TRUE,"6585","01","G",1071,"S",0
"6228","6588_01","Earth",FALSE,"TRAPPIST-1e",38,FALSE,115,125,0,202,0,TRUE,"6588","01","G",1073,"S",442
"6229","6588_02","Earth",TRUE,"TRAPPIST-1e",20,FALSE,0,0,0,0,0,TRUE,"6588","02","G",1073,"S",0
"6230","6590_01","Europa",TRUE,"TRAPPIST-1e",24,FALSE,0,0,0,0,0,FALSE,"6590","01","B",217,"P",0
"6231","6590_02","Europa",FALSE,"TRAPPIST-1e",56,FALSE,0,13561,0,2,4088,TRUE,"6590","02","B",217,"P",17651
"6232","6591_01","Earth",FALSE,"TRAPPIST-1e",47,FALSE,285,600,3,0,640,FALSE,"6591","01","F",1261,"S",1528
"6233","6592_01","Mars",TRUE,"TRAPPIST-1e",21,FALSE,0,0,0,0,0,TRUE,"6592","01","F",1262,"S",0
"6235","6593_02","Earth",FALSE,"TRAPPIST-1e",26,FALSE,0,666,0,0,58,FALSE,"6593","02","F",1370,"P",724
"6236","6594_01","Earth",TRUE,"55 Cancri e",34,FALSE,0,0,0,0,0,TRUE,"6594","01","G",1067,"P",0
"6237","6595_01","Earth",FALSE,"TRAPPIST-1e",35,FALSE,102,780,6,0,0,TRUE,"6595","01","G",1074,"S",888
"6238","6598_01","Mars",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,0,TRUE,"6598","01","F",1263,"S",0
"6239","6599_01","Europa",TRUE,"TRAPPIST-1e",49,FALSE,0,425.475178241352,0,0,0,TRUE,"6599","01","C",245,"S",425.475178241352
"6240","6601_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,2,0,0,52,638,FALSE,"6601","01","F",1372,"P",692
"6241","6602_01","Earth",FALSE,"TRAPPIST-1e",62,FALSE,94,267,2341,94,0,TRUE,"6602","01","F",1265,"S",2796
"6242","6603_01","Mars",FALSE,"TRAPPIST-1e",25,FALSE,68,0,3700,0,0,TRUE,"6603","01","D",208,"P",3768
"6243","6604_01","Europa",TRUE,"55 Cancri e",42,FALSE,0,0,0,0,0,TRUE,"6604","01","C",205,"P",0
"6244","6606_01","Earth",FALSE,"PSO J318.5-22",25,FALSE,166,0,520,0,0,FALSE,"6606","01","F",1266,"S",686
"6245","6608_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,588,0,17,0,1548,FALSE,"6608","01","F",1374,"P",2153
"6246","6609_01","Mars",TRUE,"TRAPPIST-1e",17,FALSE,0,0,0,0,0,FALSE,"6609","01","E",420,"P",0
"6247","6611_01","Earth",FALSE,"55 Cancri e",41,FALSE,635,0,7,0,0,TRUE,"6611","01","E",421,"P",642
"6248","6611_02","Earth",TRUE,"TRAPPIST-1e",50,FALSE,0,0,0,0,0,FALSE,"6611","02","G",1069,"P",0
"6249","6611_03","Earth",FALSE,"PSO J318.5-22",20,FALSE,0,90,561,2,0,TRUE,"6611","03","F",1375,"P",653
"6250","6613_01","Earth",TRUE,"TRAPPIST-1e",15,FALSE,0,0,0,0,0,TRUE,"6613","01","G",1078,"S",0
"6251","6614_01","Mars",TRUE,"TRAPPIST-1e",29,FALSE,0,0,0,0,0,TRUE,"6614","01","F",1268,"S",0
"6252","6616_01","Earth",FALSE,"TRAPPIST-1e",20,FALSE,2532,1,0,59,10,TRUE,"6616","01","F",1377,"P",2602
"6253","6618_01","Europa",FALSE,"TRAPPIST-1e",35,FALSE,345,4514,0,0,421,TRUE,"6618","01","C",246,"S",5280
"6254","6620_01","Earth",FALSE,"PSO J318.5-22",22,FALSE,0,115,273,296.987837123215,218,TRUE,"6620","01","G",1079,"S",902.987837123215
"6255","6621_01","Earth",FALSE,"55 Cancri e",43,FALSE,0,0,642,0,8,TRUE,"6621","01","F",1378,"P",650
"6256","6622_01","Earth",FALSE,"55 Cancri e",54,FALSE,752,0,44,14,0,FALSE,"6622","01","G",1070,"P",810
"6257","6622_02","Earth",TRUE,"TRAPPIST-1e",15,FALSE,0,0,0,0,285.502841284525,TRUE,"6622","02","G",1070,"P",285.502841284525
"6258","6623_01","Unknown",TRUE,"55 Cancri e",38,FALSE,219.598890210067,0,0,0,0,TRUE,"6623","01","B",218,"P",219.598890210067
"6259","6624_01","Earth",FALSE,"TRAPPIST-1e",44,FALSE,1175,0,13,642,498,FALSE,"6624","01","G",1071,"P",2328
"6260","6625_01","Earth",TRUE,"PSO J318.5-22",34,FALSE,0,0,0,0,0,TRUE,"6625","01","G",1072,"P",0
"6261","6625_02","Earth",FALSE,"55 Cancri e",15,FALSE,3,854,23,0,0,FALSE,"6625","02","F",1379,"P",880
"6262","6626_01","Earth",TRUE,"TRAPPIST-1e",24,FALSE,0,0,0,0,0,FALSE,"6626","01","G",1073,"P",0
"6263","6628_01","Earth",FALSE,"TRAPPIST-1e",29,FALSE,0,0,272,394,50,FALSE,"6628","01","F",1381,"P",716
"6264","6630_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,0,1044,0,2,4,TRUE,"6630","01","F",1270,"S",1050
"6266","6633_01","Europa",FALSE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,TRUE,"6633","01","B",255,"S",0
"6267","6634_01","Europa",TRUE,"55 Cancri e",46,FALSE,0,0,0,0,0,TRUE,"6634","01","B",219,"P",0
"6269","6635_01","Europa",FALSE,"TRAPPIST-1e",17,FALSE,0,1339,26,244,15,FALSE,"6635","01","C",209,"P",1624
"6270","6635_02","Europa",FALSE,"55 Cancri e",45,FALSE,0,313,1791,414,1675,FALSE,"6635","02","C",209,"P",4193
"6271","6637_01","Mars",FALSE,"TRAPPIST-1e",27,FALSE,1228,0,0,0,0,FALSE,"6637","01","F",1271,"S",1228
"6272","6638_01","Earth",TRUE,"TRAPPIST-1e",29,FALSE,0,0,0,0,0,FALSE,"6638","01","G",1074,"P",0
"6273","6639_01","Earth",TRUE,"PSO J318.5-22",18,FALSE,0,0,0,0,0,TRUE,"6639","01","G",1075,"P",0
"6274","6641_01","Europa",TRUE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,TRUE,"6641","01","C",247,"S",0
"6275","6641_02","Europa",TRUE,"55 Cancri e",39,FALSE,0,0,0,0,0,TRUE,"6641","02","C",247,"S",0
"6276","6642_01","Earth",TRUE,"TRAPPIST-1e",59,FALSE,0,0,0,0,0,TRUE,"6642","01","G",1081,"S",0
"6277","6643_01","Earth",FALSE,"TRAPPIST-1e",20,FALSE,0,6,24,0,672,FALSE,"6643","01","F",1272,"S",702
"6278","6645_01","Earth",TRUE,"55 Cancri e",17,FALSE,0,0,0,0,0,TRUE,"6645","01","G",1083,"S",0
"6279","6646_01","Earth",TRUE,"TRAPPIST-1e",47,FALSE,0,0,0,0,0,TRUE,"6646","01","G",1084,"S",0
"6280","6647_01","Earth",FALSE,"PSO J318.5-22",29,FALSE,2,3,1501,26,0,TRUE,"6647","01","F",1273,"S",1532
"6281","6649_01","Earth",FALSE,"TRAPPIST-1e",16,FALSE,219.598890210067,0,265,0,0,FALSE,"6649","01","F",1274,"S",484.598890210067
"6282","6650_01","Earth",FALSE,"TRAPPIST-1e",48,FALSE,12,0,0,0,796,FALSE,"6650","01","G",1077,"P",808
"6284","6654_01","Earth",TRUE,"55 Cancri e",28,FALSE,0,0,0,0,0,TRUE,"6654","01","G",1086,"S",0
"6285","6654_02","Earth",TRUE,"55 Cancri e",12,FALSE,0,0,0,0,0,TRUE,"6654","02","G",1086,"S",0
"6286","6654_03","Earth",TRUE,"TRAPPIST-1e",24,FALSE,0,0,177.691390728477,0,0,TRUE,"6654","03","G",1086,"S",177.691390728477
"6287","6655_01","Mars",TRUE,"TRAPPIST-1e",30,FALSE,0,0,0,0,0,TRUE,"6655","01","E",422,"P",0
"6288","6656_01","Europa",TRUE,"TRAPPIST-1e",34,FALSE,0,0,0,0,285.502841284525,TRUE,"6656","01","B",221,"P",285.502841284525
"6290","6660_01","Earth",FALSE,"TRAPPIST-1e",47,FALSE,590,0,47,3,53,FALSE,"6660","01","F",1384,"P",693
"6291","6662_01","Earth",FALSE,"TRAPPIST-1e",0,FALSE,0,0,0,0,0,FALSE,"6662","01","G",1087,"S",0
"6293","6662_03","Earth",TRUE,"55 Cancri e",0,FALSE,0,0,0,0,0,TRUE,"6662","03","G",1087,"S",0
"6294","6663_01","Earth",FALSE,"TRAPPIST-1e",20,FALSE,402,25,9,373,0,FALSE,"6663","01","G",1079,"P",809
"6295","6663_02","Earth",FALSE,"TRAPPIST-1e",35,FALSE,90,0,655,43,16,FALSE,"6663","02","F",1385,"P",804
"6296","6664_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,0,0,827,0,0,TRUE,"6664","01","G",1088,"S",827
"6297","6665_01","Europa",TRUE,"55 Cancri e",17,FALSE,0,0,0,0,0,TRUE,"6665","01","B",222,"P",0
"6298","6665_02","Europa",FALSE,"TRAPPIST-1e",18,FALSE,4,1337,0,0,182,FALSE,"6665","02","B",222,"P",1523
"6299","6665_03","Europa",FALSE,"TRAPPIST-1e",53,FALSE,0,0,0,0,0,TRUE,"6665","03","B",222,"P",0
"6300","6665_04","Europa",FALSE,"55 Cancri e",35,FALSE,0,2504,0,0,5496,FALSE,"6665","04","B",222,"P",8000
"6301","6667_01","Europa",TRUE,"TRAPPIST-1e",48,FALSE,0,0,0,0,0,TRUE,"6667","01","C",248,"S",0
"6302","6668_01","Earth",FALSE,"TRAPPIST-1e",68,FALSE,0,0,649,0,239,TRUE,"6668","01","G",1089,"S",888
"6303","6668_02","Earth",FALSE,"TRAPPIST-1e",27,FALSE,17,65,74,1548,18,FALSE,"6668","02","G",1089,"S",1722
"6304","6669_01","Earth",FALSE,"55 Cancri e",28,FALSE,32,0,304,291,2,TRUE,"6669","01","E",423,"P",629
"6305","6670_01","Earth",FALSE,"TRAPPIST-1e",37,FALSE,864,35,0,0,0,FALSE,"6670","01","F",1278,"S",899
"6306","6671_01","Mars",TRUE,"TRAPPIST-1e",35,FALSE,0,0,177.691390728477,0,0,TRUE,"6671","01","F",1279,"S",177.691390728477
"6307","6671_02","Mars",FALSE,"TRAPPIST-1e",31,FALSE,1002,0,177.691390728477,0,0,TRUE,"6671","02","F",1279,"S",1179.69139072848
"6308","6671_03","Mars",FALSE,"55 Cancri e",14,FALSE,1880,0,15,0,0,FALSE,"6671","03","E",440,"S",1895
"6309","6672_01","Mars",FALSE,"TRAPPIST-1e",1,FALSE,0,0,0,0,0,TRUE,"6672","01","F",1387,"P",0
"6310","6672_02","Mars",FALSE,"55 Cancri e",4,FALSE,0,0,0,0,0,TRUE,"6672","02","F",1387,"P",0
"6311","6672_03","Mars",FALSE,"PSO J318.5-22",30,FALSE,77,71,1147,0,0,FALSE,"6672","03","E",424,"P",1295
"6312","6672_04","Mars",TRUE,"TRAPPIST-1e",11,FALSE,0,0,0,0,0,TRUE,"6672","04","F",1387,"P",0
"6313","6673_01","Earth",FALSE,"TRAPPIST-1e",45,FALSE,1595,0,0,0,13,FALSE,"6673","01","E",425,"P",1608
"6314","6674_01","Europa",FALSE,"TRAPPIST-1e",29,FALSE,0,841,0,1733,11,FALSE,"6674","01","E",426,"P",2585
"6315","6674_02","Europa",TRUE,"TRAPPIST-1e",32,FALSE,219.598890210067,0,0,0,0,TRUE,"6674","02","E",426,"P",219.598890210067
"6317","6674_04","Europa",TRUE,"TRAPPIST-1e",25,FALSE,0,0,0,0,0,TRUE,"6674","04","E",426,"P",0
"6318","6674_05","Europa",FALSE,"TRAPPIST-1e",25,FALSE,0,4,0,1525,475,FALSE,"6674","05","E",426,"P",2004
"6320","6675_02","Earth",FALSE,"PSO J318.5-22",24,FALSE,61,0,0,0,1495,FALSE,"6675","02","E",427,"P",1556
"6321","6676_01","Europa",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,0,TRUE,"6676","01","D",200,"S",0
"6322","6680_01","Earth",FALSE,"TRAPPIST-1e",36,FALSE,219.598890210067,361,512,34,0,TRUE,"6680","01","G",1082,"P",1126.59889021007
"6323","6681_01","Earth",FALSE,"55 Cancri e",22,FALSE,0,833,381,0,12,TRUE,"6681","01","F",1280,"S",1226
"6324","6683_01","Earth",TRUE,"PSO J318.5-22",32,FALSE,0,0,0,0,0,TRUE,"6683","01","G",1083,"P",0
"6325","6684_01","Europa",FALSE,"TRAPPIST-1e",57,FALSE,0,218,0,8522,0,FALSE,"6684","01","C",210,"P",8740
